,iid,field_cd
2588,76,Liberal Arts
2589,81,Liberal Arts
2590,76,Liberal Arts
2591,81,Liberal Arts
2592,76,Liberal Arts
2593,81,Liberal Arts
2594,76,Liberal Arts
2595,81,Liberal Arts
2596,76,Liberal Arts
2597,81,Liberal Arts
2598,76,Liberal Arts
2599,81,Liberal Arts
2600,76,Liberal Arts
2601,81,Liberal Arts
2602,76,Liberal Arts
2603,81,Liberal Arts
2604,76,Liberal Arts
2605,81,Liberal Arts
2606,76,Liberal Arts
2607,81,Liberal Arts
2608,76,Liberal Arts
2609,81,Liberal Arts
2610,76,Liberal Arts
2611,81,Liberal Arts
2612,76,Liberal Arts
2613,81,Liberal Arts
2614,120,Liberal Arts
2615,120,Liberal Arts
2616,120,Liberal Arts
2617,120,Liberal Arts
2618,120,Liberal Arts
2619,120,Liberal Arts
2620,120,Liberal Arts
2621,120,Liberal Arts
2622,120,Liberal Arts
2623,120,Liberal Arts
2624,146,Liberal Arts
2625,146,Liberal Arts
2626,146,Liberal Arts
2627,146,Liberal Arts
2628,146,Liberal Arts
2629,146,Liberal Arts
2630,146,Liberal Arts
2631,146,Liberal Arts
2632,146,Liberal Arts
2633,146,Liberal Arts
2634,146,Liberal Arts
2635,146,Liberal Arts
2636,146,Liberal Arts
2637,146,Liberal Arts
2638,146,Liberal Arts
2639,146,Liberal Arts
2640,179,Liberal Arts
2641,179,Liberal Arts
2642,179,Liberal Arts
2643,179,Liberal Arts
2644,179,Liberal Arts
2645,179,Liberal Arts
2646,179,Liberal Arts
2647,179,Liberal Arts
2648,179,Liberal Arts
2649,179,Liberal Arts
2650,250,Liberal Arts
2651,250,Liberal Arts
2652,250,Liberal Arts
2653,250,Liberal Arts
2654,250,Liberal Arts
2655,250,Liberal Arts
2656,250,Liberal Arts
2657,250,Liberal Arts
2658,250,Liberal Arts
2659,264,Liberal Arts
2660,264,Liberal Arts
2661,264,Liberal Arts
2662,264,Liberal Arts
2663,264,Liberal Arts
2664,264,Liberal Arts
2665,264,Liberal Arts
2666,264,Liberal Arts
2667,264,Liberal Arts
2668,264,Liberal Arts
2669,264,Liberal Arts
2670,264,Liberal Arts
2671,264,Liberal Arts
2672,264,Liberal Arts
2673,264,Liberal Arts
2674,264,Liberal Arts
2675,264,Liberal Arts
2676,264,Liberal Arts
2677,264,Liberal Arts
2678,264,Liberal Arts
2679,264,Liberal Arts
2680,298,Liberal Arts
2681,298,Liberal Arts
2682,298,Liberal Arts
2683,298,Liberal Arts
2684,298,Liberal Arts
2685,298,Liberal Arts
2686,298,Liberal Arts
2687,298,Liberal Arts
2688,298,Liberal Arts
2689,298,Liberal Arts
2690,298,Liberal Arts
2691,298,Liberal Arts
2692,298,Liberal Arts
2693,298,Liberal Arts
2694,359,Liberal Arts
2695,359,Liberal Arts
2696,359,Liberal Arts
2697,359,Liberal Arts
2698,359,Liberal Arts
2699,359,Liberal Arts
2700,359,Liberal Arts
2701,359,Liberal Arts
2702,359,Liberal Arts
2703,359,Liberal Arts
2704,359,Liberal Arts
2705,359,Liberal Arts
2706,359,Liberal Arts
2707,359,Liberal Arts
2708,359,Liberal Arts
2709,359,Liberal Arts
2710,359,Liberal Arts
2711,359,Liberal Arts
2712,391,Liberal Arts
2713,392,Liberal Arts
2714,393,Liberal Arts
2715,394,Liberal Arts
2716,395,Liberal Arts
2717,391,Liberal Arts
2718,392,Liberal Arts
2719,393,Liberal Arts
2720,394,Liberal Arts
2721,395,Liberal Arts
2722,391,Liberal Arts
2723,392,Liberal Arts
2724,393,Liberal Arts
2725,394,Liberal Arts
2726,395,Liberal Arts
2727,391,Liberal Arts
2728,392,Liberal Arts
2729,393,Liberal Arts
2730,394,Liberal Arts
2731,395,Liberal Arts
2732,391,Liberal Arts
2733,392,Liberal Arts
2734,393,Liberal Arts
2735,394,Liberal Arts
2736,395,Liberal Arts
2737,391,Liberal Arts
2738,392,Liberal Arts
2739,393,Liberal Arts
2740,394,Liberal Arts
2741,395,Liberal Arts
2742,391,Liberal Arts
2743,392,Liberal Arts
2744,393,Liberal Arts
2745,394,Liberal Arts
2746,395,Liberal Arts
2747,391,Liberal Arts
2748,392,Liberal Arts
2749,393,Liberal Arts
2750,394,Liberal Arts
2751,395,Liberal Arts
2752,391,Liberal Arts
2753,392,Liberal Arts
2754,393,Liberal Arts
2755,394,Liberal Arts
2756,395,Liberal Arts
2757,391,Liberal Arts
2758,392,Liberal Arts
2759,393,Liberal Arts
2760,394,Liberal Arts
2761,395,Liberal Arts
2762,391,Liberal Arts
2763,392,Liberal Arts
2764,393,Liberal Arts
2765,394,Liberal Arts
2766,395,Liberal Arts
2767,391,Liberal Arts
2768,392,Liberal Arts
2769,393,Liberal Arts
2770,394,Liberal Arts
2771,395,Liberal Arts
2772,391,Liberal Arts
2773,392,Liberal Arts
2774,393,Liberal Arts
2775,394,Liberal Arts
2776,395,Liberal Arts
2777,391,Liberal Arts
2778,392,Liberal Arts
2779,393,Liberal Arts
2780,394,Liberal Arts
2781,395,Liberal Arts
2782,391,Liberal Arts
2783,392,Liberal Arts
2784,393,Liberal Arts
2785,394,Liberal Arts
2786,395,Liberal Arts
2787,391,Liberal Arts
2788,392,Liberal Arts
2789,393,Liberal Arts
2790,394,Liberal Arts
2791,395,Liberal Arts
2792,391,Liberal Arts
2793,392,Liberal Arts
2794,393,Liberal Arts
2795,394,Liberal Arts
2796,395,Liberal Arts
2797,391,Liberal Arts
2798,392,Liberal Arts
2799,393,Liberal Arts
2800,394,Liberal Arts
2801,395,Liberal Arts
2802,391,Liberal Arts
2803,392,Liberal Arts
2804,393,Liberal Arts
2805,394,Liberal Arts
2806,395,Liberal Arts
2807,457,Liberal Arts
2808,457,Liberal Arts
2809,457,Liberal Arts
2810,457,Liberal Arts
2811,457,Liberal Arts
2812,457,Liberal Arts
2813,487,Liberal Arts
2814,494,Liberal Arts
2815,487,Liberal Arts
2816,494,Liberal Arts
2817,487,Liberal Arts
2818,494,Liberal Arts
2819,487,Liberal Arts
2820,494,Liberal Arts
2821,487,Liberal Arts
2822,494,Liberal Arts
2823,487,Liberal Arts
2824,494,Liberal Arts
2825,487,Liberal Arts
2826,494,Liberal Arts
2827,487,Liberal Arts
2828,494,Liberal Arts
2829,487,Liberal Arts
2830,494,Liberal Arts
2831,487,Liberal Arts
2832,494,Liberal Arts
2833,487,Liberal Arts
2834,494,Liberal Arts
2835,487,Liberal Arts
2836,494,Liberal Arts
2837,487,Liberal Arts
2838,494,Liberal Arts
2839,487,Liberal Arts
2840,494,Liberal Arts
2841,487,Liberal Arts
2842,494,Liberal Arts
2843,505,Liberal Arts
2844,505,Liberal Arts
2845,505,Liberal Arts
2846,505,Liberal Arts
2847,505,Liberal Arts
2848,505,Liberal Arts
2849,509,Liberal Arts
2850,515,Liberal Arts
2851,509,Liberal Arts
2852,515,Liberal Arts
2853,509,Liberal Arts
2854,515,Liberal Arts
2855,509,Liberal Arts
2856,515,Liberal Arts
2857,509,Liberal Arts
2858,515,Liberal Arts
2859,509,Liberal Arts
2860,515,Liberal Arts
2861,509,Liberal Arts
2862,515,Liberal Arts
2863,509,Liberal Arts
2864,515,Liberal Arts
2865,509,Liberal Arts
2866,515,Liberal Arts
2867,509,Liberal Arts
2868,515,Liberal Arts
2869,509,Liberal Arts
2870,515,Liberal Arts
2871,509,Liberal Arts
2872,515,Liberal Arts
2873,509,Liberal Arts
2874,515,Liberal Arts
2875,509,Liberal Arts
2876,515,Liberal Arts
2877,509,Liberal Arts
2878,515,Liberal Arts
2879,509,Liberal Arts
2880,515,Liberal Arts
2881,509,Liberal Arts
2882,515,Liberal Arts
2883,509,Liberal Arts
2884,515,Liberal Arts
2885,509,Liberal Arts
2886,515,Liberal Arts
2887,509,Liberal Arts
2888,515,Liberal Arts
2889,509,Liberal Arts
2890,515,Liberal Arts
2891,509,Liberal Arts
2892,515,Liberal Arts
2893,61,Liberal Arts
2894,61,Liberal Arts
2895,61,Liberal Arts
2896,61,Liberal Arts
2897,61,Liberal Arts
2898,61,Liberal Arts
2899,61,Liberal Arts
2900,61,Liberal Arts
2901,61,Liberal Arts
2902,61,Liberal Arts
2903,107,Liberal Arts
2904,107,Liberal Arts
2905,107,Liberal Arts
2906,107,Liberal Arts
2907,107,Liberal Arts
2908,107,Liberal Arts
2909,107,Liberal Arts
2910,107,Liberal Arts
2911,107,Liberal Arts
2912,107,Liberal Arts
2913,107,Liberal Arts
2914,107,Liberal Arts
2915,107,Liberal Arts
2916,107,Liberal Arts
2917,107,Liberal Arts
2918,107,Liberal Arts
2919,107,Liberal Arts
2920,107,Liberal Arts
2921,126,Liberal Arts
2922,126,Liberal Arts
2923,126,Liberal Arts
2924,126,Liberal Arts
2925,126,Liberal Arts
2926,126,Liberal Arts
2927,126,Liberal Arts
2928,126,Liberal Arts
2929,126,Liberal Arts
2930,164,Liberal Arts
2931,164,Liberal Arts
2932,164,Liberal Arts
2933,164,Liberal Arts
2934,164,Liberal Arts
2935,164,Liberal Arts
2936,164,Liberal Arts
2937,164,Liberal Arts
2938,164,Liberal Arts
2939,164,Liberal Arts
2940,164,Liberal Arts
2941,164,Liberal Arts
2942,164,Liberal Arts
2943,164,Liberal Arts
2944,164,Liberal Arts
2945,164,Liberal Arts
2946,150,Liberal Arts
2947,153,Liberal Arts
2948,150,Liberal Arts
2949,153,Liberal Arts
2950,150,Liberal Arts
2951,153,Liberal Arts
2952,150,Liberal Arts
2953,153,Liberal Arts
2954,150,Liberal Arts
2955,153,Liberal Arts
2956,150,Liberal Arts
2957,153,Liberal Arts
2958,150,Liberal Arts
2959,153,Liberal Arts
2960,150,Liberal Arts
2961,153,Liberal Arts
2962,150,Liberal Arts
2963,153,Liberal Arts
2964,150,Liberal Arts
2965,153,Liberal Arts
2966,150,Liberal Arts
2967,153,Liberal Arts
2968,150,Liberal Arts
2969,153,Liberal Arts
2970,150,Liberal Arts
2971,153,Liberal Arts
2972,150,Liberal Arts
2973,153,Liberal Arts
2974,150,Liberal Arts
2975,153,Liberal Arts
2976,150,Liberal Arts
2977,153,Liberal Arts
2978,223,Liberal Arts
2979,223,Liberal Arts
2980,223,Liberal Arts
2981,223,Liberal Arts
2982,223,Liberal Arts
2983,223,Liberal Arts
2984,223,Liberal Arts
2985,223,Liberal Arts
2986,223,Liberal Arts
2987,223,Liberal Arts
2988,223,Liberal Arts
2989,223,Liberal Arts
2990,223,Liberal Arts
2991,223,Liberal Arts
2992,223,Liberal Arts
2993,223,Liberal Arts
2994,223,Liberal Arts
2995,223,Liberal Arts
2996,223,Liberal Arts
2997,223,Liberal Arts
2998,196,Liberal Arts
2999,199,Liberal Arts
3000,196,Liberal Arts
3001,199,Liberal Arts
3002,196,Liberal Arts
3003,199,Liberal Arts
3004,196,Liberal Arts
3005,199,Liberal Arts
3006,196,Liberal Arts
3007,199,Liberal Arts
3008,196,Liberal Arts
3009,199,Liberal Arts
3010,196,Liberal Arts
3011,199,Liberal Arts
3012,196,Liberal Arts
3013,199,Liberal Arts
3014,196,Liberal Arts
3015,199,Liberal Arts
3016,196,Liberal Arts
3017,199,Liberal Arts
3018,196,Liberal Arts
3019,199,Liberal Arts
3020,196,Liberal Arts
3021,199,Liberal Arts
3022,196,Liberal Arts
3023,199,Liberal Arts
3024,196,Liberal Arts
3025,199,Liberal Arts
3026,196,Liberal Arts
3027,199,Liberal Arts
3028,196,Liberal Arts
3029,199,Liberal Arts
3030,196,Liberal Arts
3031,199,Liberal Arts
3032,196,Liberal Arts
3033,199,Liberal Arts
3034,196,Liberal Arts
3035,199,Liberal Arts
3036,196,Liberal Arts
3037,199,Liberal Arts
3038,245,Liberal Arts
3039,251,Liberal Arts
3040,245,Liberal Arts
3041,251,Liberal Arts
3042,245,Liberal Arts
3043,251,Liberal Arts
3044,245,Liberal Arts
3045,251,Liberal Arts
3046,245,Liberal Arts
3047,251,Liberal Arts
3048,245,Liberal Arts
3049,251,Liberal Arts
3050,245,Liberal Arts
3051,251,Liberal Arts
3052,245,Liberal Arts
3053,251,Liberal Arts
3054,245,Liberal Arts
3055,251,Liberal Arts
3056,237,Liberal Arts
3057,237,Liberal Arts
3058,237,Liberal Arts
3059,237,Liberal Arts
3060,237,Liberal Arts
3061,237,Liberal Arts
3062,237,Liberal Arts
3063,237,Liberal Arts
3064,237,Liberal Arts
3065,254,Liberal Arts
3066,269,Liberal Arts
3067,254,Liberal Arts
3068,269,Liberal Arts
3069,254,Liberal Arts
3070,269,Liberal Arts
3071,254,Liberal Arts
3072,269,Liberal Arts
3073,254,Liberal Arts
3074,269,Liberal Arts
3075,254,Liberal Arts
3076,269,Liberal Arts
3077,254,Liberal Arts
3078,269,Liberal Arts
3079,254,Liberal Arts
3080,269,Liberal Arts
3081,254,Liberal Arts
3082,269,Liberal Arts
3083,254,Liberal Arts
3084,269,Liberal Arts
3085,254,Liberal Arts
3086,269,Liberal Arts
3087,254,Liberal Arts
3088,269,Liberal Arts
3089,254,Liberal Arts
3090,269,Liberal Arts
3091,254,Liberal Arts
3092,269,Liberal Arts
3093,254,Liberal Arts
3094,269,Liberal Arts
3095,254,Liberal Arts
3096,269,Liberal Arts
3097,254,Liberal Arts
3098,269,Liberal Arts
3099,254,Liberal Arts
3100,269,Liberal Arts
3101,254,Liberal Arts
3102,269,Liberal Arts
3103,254,Liberal Arts
3104,269,Liberal Arts
3105,254,Liberal Arts
3106,269,Liberal Arts
3107,320,Liberal Arts
3108,320,Liberal Arts
3109,320,Liberal Arts
3110,320,Liberal Arts
3111,320,Liberal Arts
3112,320,Liberal Arts
3113,320,Liberal Arts
3114,320,Liberal Arts
3115,320,Liberal Arts
3116,320,Liberal Arts
3117,320,Liberal Arts
3118,320,Liberal Arts
3119,320,Liberal Arts
3120,320,Liberal Arts
3121,460,Liberal Arts
3122,465,Liberal Arts
3123,460,Liberal Arts
3124,465,Liberal Arts
3125,460,Liberal Arts
3126,465,Liberal Arts
3127,460,Liberal Arts
3128,465,Liberal Arts
3129,460,Liberal Arts
3130,465,Liberal Arts
3131,460,Liberal Arts
3132,465,Liberal Arts
8184,119,Liberal Arts
8185,119,Liberal Arts
8186,119,Liberal Arts
8187,119,Liberal Arts
8188,119,Liberal Arts
8189,119,Liberal Arts
8190,119,Liberal Arts
8191,119,Liberal Arts
8192,119,Liberal Arts
8193,119,Liberal Arts
8194,243,Liberal Arts
8195,243,Liberal Arts
8196,243,Liberal Arts
8197,243,Liberal Arts
8198,243,Liberal Arts
8199,243,Liberal Arts
8200,243,Liberal Arts
8201,243,Liberal Arts
8202,243,Liberal Arts
8203,266,Liberal Arts
8204,266,Liberal Arts
8205,266,Liberal Arts
8206,266,Liberal Arts
8207,266,Liberal Arts
8208,266,Liberal Arts
8209,266,Liberal Arts
8210,266,Liberal Arts
8211,266,Liberal Arts
8212,266,Liberal Arts
8213,266,Liberal Arts
8214,266,Liberal Arts
8215,266,Liberal Arts
8216,266,Liberal Arts
8217,266,Liberal Arts
8218,266,Liberal Arts
8219,266,Liberal Arts
8220,266,Liberal Arts
8221,266,Liberal Arts
8222,266,Liberal Arts
8223,266,Liberal Arts
3133,11,Business/Finance
3134,16,Business/Finance
3135,18,Business/Finance
3136,19,Business/Finance
3137,20,Business/Finance
3138,11,Business/Finance
3139,16,Business/Finance
3140,18,Business/Finance
3141,19,Business/Finance
3142,20,Business/Finance
3143,11,Business/Finance
3144,16,Business/Finance
3145,18,Business/Finance
3146,19,Business/Finance
3147,20,Business/Finance
3148,11,Business/Finance
3149,16,Business/Finance
3150,18,Business/Finance
3151,19,Business/Finance
3152,20,Business/Finance
3153,11,Business/Finance
3154,16,Business/Finance
3155,18,Business/Finance
3156,19,Business/Finance
3157,20,Business/Finance
3158,11,Business/Finance
3159,16,Business/Finance
3160,18,Business/Finance
3161,19,Business/Finance
3162,20,Business/Finance
3163,11,Business/Finance
3164,16,Business/Finance
3165,18,Business/Finance
3166,19,Business/Finance
3167,20,Business/Finance
3168,11,Business/Finance
3169,16,Business/Finance
3170,18,Business/Finance
3171,19,Business/Finance
3172,20,Business/Finance
3173,11,Business/Finance
3174,16,Business/Finance
3175,18,Business/Finance
3176,19,Business/Finance
3177,20,Business/Finance
3178,11,Business/Finance
3179,16,Business/Finance
3180,18,Business/Finance
3181,19,Business/Finance
3182,20,Business/Finance
3183,43,Business/Finance
3184,45,Business/Finance
3185,46,Business/Finance
3186,47,Business/Finance
3187,49,Business/Finance
3188,54,Business/Finance
3189,43,Business/Finance
3190,45,Business/Finance
3191,46,Business/Finance
3192,47,Business/Finance
